Dtime,Velocity,Depth
2008-01-18 00:32:15,0.0,-1.8485213360008856e-12
2008-01-18 00:32:20,0.0,-1.8485213360008856e-12
2008-01-18 00:32:25,0.1,-0.5000000000018485
2008-01-18 00:32:30,0.2,-1.5000000000018487
2008-01-18 00:32:35,0.3,-3.000000000001849
2008-01-18 00:32:40,0.3,-4.500000000001849
2008-01-18 00:32:45,0.1,-5.000000000001849
2008-01-18 00:32:50,0.3,-6.50000000000185
2008-01-18 00:32:55,0.8,-10.500000000001851
2008-01-18 00:33:00,0.5,-13.000000000001851
2008-01-18 00:33:05,-0.3,-11.500000000001851
2008-01-18 00:33:10,-0.6,-8.500000000001851
2008-01-18 00:33:15,-0.4,-6.500000000001851
2008-01-18 00:33:20,-0.5,-4.000000000001851
2008-01-18 00:33:25,-0.7,-0.5000000000018512
2008-01-18 00:33:30,-0.1,-1.8511581156843704e-12
2008-01-18 00:33:35,0.0,-1.8511581156843704e-12
2008-01-18 00:33:40,0.0,-1.8511581156843704e-12
2008-01-18 00:33:45,0.0,-1.8511581156843704e-12
2008-01-18 00:33:50,0.0,-1.8511581156843704e-12
2008-01-18 00:33:55,0.1,-0.5000000000018512
2008-01-18 00:34:00,0.0,-0.5000000000018512
2008-01-18 00:34:05,0.0,-0.5000000000018512
2008-01-18 00:34:10,-0.1,-1.8511581156843704e-12
2008-01-18 00:34:15,0.0,-1.8511581156843704e-12
2008-01-18 00:34:20,0.0,-1.8511581156843704e-12
2008-01-18 00:34:25,0.1,-0.5000000000018512
2008-01-18 00:34:30,-0.1,-1.8511581156843704e-12
2008-01-18 00:34:35,0.0,-1.8511581156843704e-12
2008-01-18 00:34:40,0.0,-1.8511581156843704e-12
2008-01-18 00:34:45,0.0,-1.8511581156843704e-12
2008-01-18 00:34:50,0.0,-1.8511581156843704e-12
2008-01-18 00:34:55,0.0,-1.8511581156843704e-12
2008-01-18 00:35:00,0.0,-1.8511581156843704e-12
2008-01-18 00:35:05,0.2,-1.0000000000018512
2008-01-18 00:35:10,-0.1,-0.5000000000018512
2008-01-18 00:35:15,0.0,-0.5000000000018512
2008-01-18 00:35:20,0.2,-1.5000000000018512
2008-01-18 00:35:25,0.1,-2.0000000000018514
2008-01-18 00:35:30,0.2,-3.000000000001851
2008-01-18 00:35:35,0.3,-4.500000000001851
2008-01-18 00:35:40,0.3,-6.000000000001852
2008-01-18 00:35:45,0.4,-8.000000000001853
2008-01-18 00:35:50,0.4,-10.000000000001851
2008-01-18 00:35:55,0.2,-11.000000000001853
2008-01-18 00:36:00,-0.3,-9.500000000001853
2008-01-18 00:36:05,-0.1,-9.000000000001853
2008-01-18 00:36:10,-0.2,-8.000000000001853
2008-01-18 00:36:15,-0.1,-7.500000000001852
2008-01-18 00:36:20,-0.2,-6.500000000001852
2008-01-18 00:36:25,-0.6,-3.5000000000018523
2008-01-18 00:36:30,-0.6,-0.5000000000018523
2008-01-18 00:36:35,-0.1,-1.8522683387089955e-12
2008-01-18 00:36:40,0.0,-1.8522683387089955e-12
2008-01-18 00:36:45,0.0,-1.8522683387089955e-12
2008-01-18 00:36:50,0.0,-1.8522683387089955e-12
2008-01-18 00:36:55,0.0,-1.8522683387089955e-12
2008-01-18 00:37:00,0.0,-1.8522683387089955e-12
2008-01-18 00:37:05,0.0,-1.8522683387089955e-12
2008-01-18 00:37:10,0.0,-1.8522683387089955e-12
2008-01-18 00:37:15,0.0,-1.8522683387089955e-12
2008-01-18 00:37:20,0.1,-0.5000000000018523
2008-01-18 00:37:25,0.0,-0.5000000000018523
2008-01-18 00:37:30,0.0,-0.5000000000018523
2008-01-18 00:37:35,0.0,-0.5000000000018523
2008-01-18 00:37:40,-0.1,-1.8522683387089955e-12
2008-01-18 00:37:45,0.0,-1.8522683387089955e-12
2008-01-18 00:37:50,0.0,-1.8522683387089955e-12
2008-01-18 00:37:55,0.0,-1.8522683387089955e-12
2008-01-18 00:38:00,0.0,-1.8522683387089955e-12
2008-01-18 00:38:05,0.0,-1.8522683387089955e-12
2008-01-18 00:38:10,0.0,-1.8522683387089955e-12
2008-01-18 00:38:15,0.0,-1.8522683387089955e-12
2008-01-18 00:38:20,0.0,-1.8522683387089955e-12
2008-01-18 00:38:25,0.1,-0.5000000000018523
2008-01-18 00:38:30,0.0,-0.5000000000018523
2008-01-18 00:38:35,0.1,-1.0000000000018523
2008-01-18 00:38:40,0.0,-1.0000000000018523
2008-01-18 00:38:45,0.0,-1.0000000000018523
2008-01-18 00:38:50,0.0150000000000006,-1.0750000000018554
2008-01-18 00:38:55,-0.0650000000000006,-0.7500000000018523
2008-01-18 00:39:00,0.0,-0.7500000000018523
2008-01-18 00:39:05,-0.1,-0.2500000000018522
2008-01-18 00:39:10,0.0,-0.2500000000018522
2008-01-18 00:39:15,-0.05,-1.8521989497699565e-12
2008-01-18 00:39:20,0.0,-1.8521989497699565e-12
2008-01-18 00:39:25,0.0,-1.8521989497699565e-12
2008-01-18 00:39:30,0.1,-0.5000000000018522
2008-01-18 00:39:35,0.0,-0.5000000000018522
2008-01-18 00:39:40,-0.1,-1.8521989497699565e-12
2008-01-18 00:39:45,0.1,-0.5000000000018522
2008-01-18 00:39:50,0.0,-0.5000000000018522
2008-01-18 00:39:55,-0.1,-1.8521989497699565e-12
2008-01-18 00:40:00,0.0,-1.8521989497699565e-12
2008-01-18 00:40:05,1.7,-8.500000000001851
2008-01-18 00:40:10,1.9,-18.00000000000185
2008-01-18 00:40:15,1.7,-26.50000000000185
2008-01-18 00:40:20,1.2,-32.500000000001855
2008-01-18 00:40:25,0.8,-36.50000000000185
2008-01-18 00:40:30,0.5,-39.00000000000185
2008-01-18 00:40:35,0.7,-42.50000000000185
2008-01-18 00:40:40,0.5,-45.00000000000185
2008-01-18 00:40:45,0.7,-48.50000000000185
2008-01-18 00:40:50,0.8,-52.50000000000185
2008-01-18 00:40:55,0.6,-55.50000000000185
2008-01-18 00:41:00,0.2,-56.50000000000184
2008-01-18 00:41:05,0.4,-58.50000000000185
2008-01-18 00:41:10,-0.4,-56.50000000000184
